match_id,date,team,team_id,opponent,home_away,player_id,player_name,shirt_no,position,age,is_first_eleven,is_man_of_match,final_rating,max_minute,goals,assists,total_shots,yellow_cards,red_cards,venue,referee,score,passes_key,shots_on_target,tackles_total,tackle_successful,dribbles_attempted,aerials_won,penalty_goals,penalty_missed
,2026-06-11T00:00:00,Mexico,972,South Africa,home,527319,Raúl Rangel,1,GK,26,True,False,6.77,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,0,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,447634,Israel Reyes,15,DR,26,True,False,7.03,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,2,0,0,0,0,1,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,425115,Johan Vásquez,5,DC,27,True,False,7.02,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,1,1,0,3,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,447631,César Montes,3,DC,29,True,False,5.91,96,0,0,0,0,1,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,0,2,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,252248,Jesús Gallardo,23,DL,31,True,False,7,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,0,3,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,447638,Érik Lira,6,DMC,26,True,False,7.4,80,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,1,0,2,2,0,1,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,447636,Roberto Alvarado,25,MR,27,True,False,8.16,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,2,0,6,5,2,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,452407,Álvaro Fidalgo,8,MC,29,True,False,6.62,70,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,1,0,0,0,3,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,396565,Brian Gutiérrez,26,MC,23,True,False,6.32,70,0,0,0,1,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,3,0,0,0,2,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,509557,Julián Quiñones,16,ML,29,True,True,8.72,83,1,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,2,2,0,0,7,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,108186,Raúl Jiménez,9,FW,35,True,False,8,80,1,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,2,2,1,1,2,5,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,447639,Alexis Vega,10,Sub,28,False,False,5.96,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,0,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,447642,Luis Chávez,24,Sub,30,False,False,6.39,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,2,2,0,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,322696,Edson Álvarez,4,Sub,28,False,False,6.24,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,1,1,0,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,550680,Gilberto Mora,19,Sub,17,False,False,6.36,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,2,0,0,0
,2026-06-11T00:00:00,Mexico,972,South Africa,home,579163,Armando González,14,Sub,23,False,False,5.95,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,0,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,99002,Ronwen Williams,1,GK,34,True,False,6.58,100,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,0,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,457250,Khuliso Mudau,20,DR,31,True,False,6.33,101,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,5,4,2,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,457254,Nkosinathi Sibisi,19,DC,30,True,False,5.64,101,0,0,0,1,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,0,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,563880,Mbekezeli Mbokazi,14,DC,20,True,False,6.45,99,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,1,1,2,2,0,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,504648,Ime Okon,21,DC,22,True,False,6.18,102,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,2,2,1,1,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,452622,Aubrey Modiba,6,DL,30,True,False,6,80,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,1,4,3,3,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,386978,Yaya Sithole,13,MC,27,True,False,4.23,54,0,0,0,0,1,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,2,0,0,1,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,456637,Jayden Adams,23,MC,25,True,False,6.12,64,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,1,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,457247,Teboho Mokoena,4,MC,29,True,False,5.73,102,0,0,0,1,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,1,0,2,0,2,2,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,371447,Lyle Foster,9,FW,25,True,False,5.78,56,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,1,0,1,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,498795,Iqraam Rayners,15,FW,30,True,False,5.73,75,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,1,0,0,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,110032,Themba Zwane,11,Sub,36,False,False,4.83,88,0,0,0,0,1,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,1,0,0,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,457593,Evidence Makgopa,17,Sub,26,False,False,6.25,100,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,0,0,0,3,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,509374,Oswin Appollis,7,Sub,24,False,False,6.1,101,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,1,1,0,0,0,0
,2026-06-11T00:00:00,South Africa,485,Mexico,away,551643,Thalente Mbatha,5,Sub,26,False,False,6.09,99,0,0,0,0,0,Mexico City Stadium,Wilton Pereira Sampaio,2 : 0,0,0,2,2,1,0,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,527319,Raúl Rangel,1,GK,26,True,False,7.34,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,0,0,0,1,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,447643,Jorge Sánchez,2,DR,28,True,False,6.46,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,2,0,1,0,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,425115,Johan Vásquez,5,DC,27,True,False,6.79,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,0,0,0,1,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,322696,Edson Álvarez,4,DC,28,True,False,7.47,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,3,2,1,2,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,252248,Jesús Gallardo,23,DL,31,True,False,7.16,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,4,2,2,3,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,447635,Luis Romo,7,MC,31,True,True,7.81,75,1,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,1,1,4,4,2,2,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,447638,Érik Lira,6,MC,26,True,False,6.54,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,5,2,1,0,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,396565,Brian Gutiérrez,26,MC,23,True,False,6.68,75,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,1,0,1,1,0,1,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,447636,Roberto Alvarado,25,FWR,27,True,False,6.97,84,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,1,0,1,1,1,0,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,108186,Raúl Jiménez,9,FW,35,True,False,6.24,84,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,1,0,0,0,2,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,509557,Julián Quiñones,16,FWL,29,True,False,6.8,88,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,2,1,1,0,1,2,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,445061,Santiago Giménez,11,Sub,25,False,False,5.95,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,0,0,0,0,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,447634,Israel Reyes,15,Sub,26,False,False,6.19,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,1,1,0,0,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,228547,Orbelín Pineda,17,Sub,30,False,False,6.11,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,1,0,0,0,0,1,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,498764,César Huerta,21,Sub,25,False,False,6.19,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,0,0,1,0,0,0
,2026-06-19T00:00:00,Mexico,972,South Korea,home,419580,Obed Vargas,18,Sub,20,False,False,6.34,101,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,1,1,1,1,0,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,71968,Kim Seung-Gyu,1,GK,35,True,False,5.93,99,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,0,0,0,0,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,531031,Lee Han-Beom,2,DC,24,True,False,6.39,100,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,2,2,0,4,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,370912,Kim Min-Jae,4,DC,29,True,False,6.39,99,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,2,2,0,1,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,447593,Lee Gi-Hyuk,3,DC,26,True,False,6.09,100,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,2,2,0,2,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,414214,Kim Moon-Hwan,15,DMR,30,True,False,6.14,71,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,2,1,0,0,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,477549,Seol Young-Woo,22,DML,27,True,False,5.83,71,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,0,0,0,0,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,362786,Paik Seung-Ho,8,MC,29,True,False,6.2,80,0,0,0,1,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,1,1,2,2,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,371030,Hwang In-Beom,6,MC,29,True,False,6.02,99,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,2,1,0,1,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,142959,Lee Jae-Sung,10,AMC,33,True,False,6.3,54,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,5,4,1,0,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,367780,Lee Kang-In,19,AMC,25,True,False,7.2,99,0,0,0,1,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,3,0,2,1,5,1,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,91909,Son Heung-Min,7,FW,34,True,False,6.63,61,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,1,0,1,1,4,0,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,262854,Hwang Hee-Chan,11,Sub,30,False,False,6.23,100,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,1,0,1,0,1,0,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,457093,Yang Hyun-Jun,20,Sub,24,False,False,6.28,100,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,1,2,2,1,0,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,458184,Eom Ji-Sung,25,Sub,24,False,False,6.61,97,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,1,0,0,0,1,1,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,461463,Oh Hyeon-Gyu,18,Sub,25,False,False,6,100,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,0,1,0,2,1,0,0
,2026-06-19T00:00:00,South Korea,1159,Mexico,away,447605,Cho Gue-Sung,9,Sub,28,False,False,5.95,95,0,0,0,0,0,Estadio Guadalajara,Gustavo Tejera,1 : 0,0,1,0,0,1,0,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,99002,Ronwen Williams,1,GK,34,True,False,7.12,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,0,0,0,1,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,457250,Khuliso Mudau,20,DR,31,True,False,7.44,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,0,0,1,0,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,563880,Mbekezeli Mbokazi,14,DC,20,True,True,7.53,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,1,1,0,2,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,504648,Ime Okon,21,DC,22,True,False,6.92,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,0,0,0,2,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,452622,Aubrey Modiba,6,DL,30,True,False,7.19,101,0,0,0,1,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,1,1,0,0,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,386978,Yaya Sithole,13,DMC,27,True,False,7.26,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,1,0,1,2,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,551643,Thalente Mbatha,5,DMC,26,True,False,6.97,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,1,2,1,0,1,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,456639,Thapelo Maseko,12,AMR,22,True,False,7.45,79,1,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,1,2,1,5,0,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,527865,Relebohile Mofokeng,10,AMC,21,True,False,6.76,84,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,4,0,2,2,0,0,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,509374,Oswin Appollis,7,AML,24,True,False,6.51,66,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,1,1,1,2,0,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,457593,Evidence Makgopa,17,FW,26,True,False,7.05,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,1,4,3,2,7,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,456637,Jayden Adams,23,Sub,25,False,False,6.23,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,0,0,0,0,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,498795,Iqraam Rayners,15,Sub,30,False,False,6.33,101,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,1,0,1,1,0,0
,2026-06-25T00:00:00,South Africa,485,South Korea,home,512221,Tshepang Moremi,8,Sub,25,False,False,6.97,101,0,1,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,2,1,1,0,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,71968,Kim Seung-Gyu,1,GK,35,True,False,6.82,100,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,0,0,0,1,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,370912,Kim Min-Jae,4,DC,29,True,False,6.5,69,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,1,1,0,0,2,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,447593,Lee Gi-Hyuk,3,DC,26,True,False,7.17,100,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,3,2,1,5,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,531031,Lee Han-Beom,2,DC,24,True,False,6.79,99,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,1,1,0,2,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,477549,Seol Young-Woo,22,DMR,27,True,False,6.5,99,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,2,0,2,1,0,1,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,560835,Lee Tae-Seok,13,DML,23,True,False,6.81,50,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,3,3,1,1,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,362786,Paik Seung-Ho,8,MC,29,True,False,6.11,50,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,0,0,0,0,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,371030,Hwang In-Beom,6,MC,29,True,False,6.49,100,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,3,2,2,0,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,262854,Hwang Hee-Chan,11,AMC,30,True,False,6.39,50,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,1,1,3,0,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,367780,Lee Kang-In,19,AMC,25,True,False,6.07,99,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,1,0,4,1,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,461463,Oh Hyeon-Gyu,18,FW,25,True,False,6.05,72,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,1,1,0,0,2,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,431275,Jens Castrop,23,Sub,22,False,False,6.43,98,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,1,1,2,1,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,91909,Son Heung-Min,7,Sub,34,False,False,6.02,96,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,0,0,0,0,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,447598,Kim Jin-Gyu,24,Sub,29,False,False,6.16,100,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,1,0,1,1,0,0,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,510164,Park Jin-Seob,16,Sub,30,False,False,6.5,98,0,0,0,0,0,Estadio Monterrey,Facundo Tello,1 : 0,0,1,0,0,0,3,0,0
,2026-06-25T00:00:00,South Korea,1159,South Africa,away,447605,Cho Gue-Sung,9,Sub,28,False,False,5.88,99,0,0,0,1,0,Estadio Monterrey,Facundo Tello,1 : 0,0,0,0,0,0,1,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,458348,Mahmoud Abunada,1,GK,26,True,False,7.35,103,0,0,0,1,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,0,0,0,1,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,586823,Ayoub Al Oui,13,DR,21,True,False,6.05,65,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,2,0,0,1,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,111998,Boualem Khoukhi,16,DC,36,True,False,6.37,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,3,2,0,1,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,377210,Pedro Miguel,2,DC,35,True,False,6.93,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,1,1,1,1,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,447650,Homam El Amin,14,DL,26,True,False,6.89,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,1,1,0,1,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,377211,Assim Madibo,23,MC,29,True,False,6.18,83,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,0,0,0,0,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,454469,Jassem Gaber,5,MC,24,True,False,6.28,56,0,0,0,1,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,3,1,0,2,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,602023,Issa Laye,4,MC,28,True,False,6.75,103,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,2,2,0,2,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,327718,Edmílson Junior,8,FWR,31,True,False,6.18,93,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,2,1,0,2,0,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,454474,Yusuf Abdurisag,15,FW,26,True,False,6.37,64,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,1,0,3,3,0,1,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,260819,Akram Afif,11,FWL,29,True,False,6.38,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,2,0,1,1,1,0,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,101530,Ahmed Alaa,7,Sub,33,False,False,6.27,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,1,1,1,0,0,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,112080,Karim Boudiaf,12,Sub,35,False,False,6.26,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,0,0,0,0,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,37757,Hassan Al Haydos,10,Sub,35,False,False,6.09,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,0,0,0,0,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,377214,Ahmed Fathy,20,Sub,33,False,False,6.57,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,1,0,2,2,0,0,0,0
,2026-06-13T00:00:00,Qatar,2379,Switzerland,home,578636,Mohammad Al Manai,26,Sub,23,False,False,6.25,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,1,0,0,0,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,336028,Gregor Kobel,1,GK,28,True,False,6.5,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,0,0,0,0,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,252419,Denis Zakaria,6,DR,29,True,False,6.86,103,0,0,0,1,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,1,3,3,3,2,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,243534,Nico Elvedi,4,DC,29,True,False,6.67,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,1,0,0,0,0,2,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,297390,Manuel Akanji,5,DC,30,True,False,6.43,102,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,2,1,1,1,0,2,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,61610,Ricardo Rodríguez,13,DL,33,True,True,7.44,95,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,2,0,0,0,0,3,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,89401,Granit Xhaka,10,MC,33,True,False,6.56,103,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,2,0,0,0,0,0,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,302691,Remo Freuler,8,MC,34,True,False,6.86,95,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,1,0,1,1,1,0,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,327702,Michel Aebischer,20,MC,29,True,False,6.81,71,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,3,1,0,0,0,0,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,398414,Dan Ndoye,11,FWR,25,True,False,6.82,72,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,2,0,0,4,0,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,143695,Breel Embolo,7,FW,29,True,False,7.37,100,1,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,5,1,1,1,1,0,1,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,381550,Rubén Vargas,17,FWL,27,True,False,7.25,85,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,5,1,1,1,6,1,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,401743,Miro Muheim,2,Sub,28,False,False,5.33,100,1,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,0,0,0,0,0,0,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,404193,Fabian Rieder,22,Sub,24,False,False,6.02,103,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,1,0,0,0,1,0,0,0
,2026-06-13T00:00:00,Switzerland,423,Qatar,away,424624,Zeki Amdouni,23,Sub,25,False,False,6.33,100,0,0,0,0,0,San Francisco Bay Area Stadium,Saíd Martínez,1 : 1,1,0,1,1,3,0,0,0
