match_id,espn_event_id,date,team_cn,home_away,player_en,player_cn,jersey,position,starter,did_not_play,subbed_in,subbed_out,minutes,goals,assists,shots,shots_on_target,fouls_committed,fouls_suffered,yellow_cards,red_cards,own_goals,offsides,goals_conceded,saves,shots_faced,sub_ins,source
2026-06-22_阿根廷_vs_奥地利,760456,2026-06-22,奥地利,away,Philipp Lienhart,,15,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_阿根廷_vs_奥地利,760456,2026-06-22,奥地利,away,Florian Grillitsch,,10,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_阿根廷_vs_奥地利,760456,2026-06-22,奥地利,away,Alexander Prass,,22,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,ESPN
2026-06-22_阿根廷_vs_奥地利,760456,2026-06-22,奥地利,away,Patrick Wimmer,,21,SUB,False,False,True,False,,0,0,1,0,3,1,0,0,0,0,1,0,0,1,ESPN
2026-06-22_阿根廷_vs_奥地利,760456,2026-06-22,奥地利,away,Sasa Kalajdzic,,14,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_阿根廷_vs_奥地利,760456,2026-06-22,奥地利,away,Marko Arnautovic,,7,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Mike Maignan,,16,G,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,William Saliba,,17,CD-L,True,False,False,False,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Dayot Upamecano,,4,CD-R,True,False,False,False,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Lucas Digne,,3,LB,True,False,False,False,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Jules Koundé,,5,RB,True,False,False,True,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Michael Olise,,11,AM,True,False,False,True,,0,2,3,0,0,1,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Adrien Rabiot,,14,LM,True,False,False,False,,0,0,1,0,2,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Manu Koné,,6,RM,True,False,False,False,,0,0,1,0,2,1,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Kylian Mbappé,,10,F,True,False,False,True,,2,0,8,3,1,1,0,0,0,1,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Bradley Barcola,,12,AM-L,True,False,False,True,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Ousmane Dembélé,,7,AM-R,True,False,False,True,,1,1,4,2,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Warren Zaïre-Emery,,18,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Malo Gusto,,2,SUB,False,False,True,False,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Maxence Lacroix,,26,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Rayan Cherki,,24,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Désiré Doué,,20,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Ibrahima Konaté,,15,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Jean-Philippe Mateta,,22,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Brice Samba,,1,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,N'Golo Kanté,,13,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Aurélien Tchouaméni,,8,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Lucas Hernández,,21,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Robin Risser,,23,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Marcus Thuram,,9,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Maghnes Akliouche,,25,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,法国,home,Theo Hernández,,19,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Ahmed Basil,,22,G,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,3,2,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Akam Hashim,,5,CD-L,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Zaid Tahseen,,4,CD-R,True,False,False,True,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Amir Al-Ammari,,16,DM,True,False,False,True,,0,0,0,0,1,0,1,0,0,0,3,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Merchas Doski,,23,LB,True,False,False,False,,0,0,0,0,1,2,0,0,0,0,3,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Hussein Ali,,3,RB,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Zidane Iqbal,,14,CM-L,True,False,False,False,,0,0,0,0,1,1,0,0,0,0,3,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Zaid Ismael,,24,CM-R,True,False,False,True,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Ibrahim Bayesh,,8,LM,True,False,False,True,,0,0,0,0,1,0,0,0,0,0,3,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Ahmed Qasim,,11,RM,True,False,False,False,,0,0,0,0,0,1,0,0,0,0,3,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Aymen Hussein,,18,F,True,False,False,True,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Kevin Yakob,,19,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Ali Al-Hamadi,,9,SUB,False,False,True,False,,0,0,3,0,0,3,0,0,0,0,2,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Marko Farji,,21,SUB,False,False,True,False,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Munaf Younus,,6,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Ali Yousif,,13,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Jalal Hassan,,12,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Rebin Sulaka,,2,SUB,False,False,True,False,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Ahmed Maknazi,,15,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Youssef Amyn,,7,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Aimar Sher,,20,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Mustafa Saadoon,,25,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Ali Jasim,,17,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Mohanad Ali,,10,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Frans Putros,,26,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-22_法国_vs_伊拉克,760457,2026-06-22,伊拉克,away,Fahad Talib,,1,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Jordan Pickford,,1,G,True,False,False,False,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Marc Guéhi,,6,CD-L,True,False,False,False,,0,0,1,0,2,7,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Ezri Konsa,,2,CD-R,True,False,False,False,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Djed Spence,,25,LB,True,False,False,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Reece James,,24,RB,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Jude Bellingham,,10,AM,True,False,False,True,,0,0,1,0,2,0,0,0,0,1,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Declan Rice,,4,LM,True,False,False,False,,0,0,3,0,1,0,1,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Elliot Anderson,,8,RM,True,False,False,True,,0,0,4,0,2,3,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Harry Kane,,9,F,True,False,False,False,,0,0,3,1,1,2,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Anthony Gordon,,18,AM-L,True,False,False,True,,0,0,1,1,1,3,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Noni Madueke,,20,AM-R,True,False,False,True,,0,0,2,0,0,1,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Jordan Henderson,,14,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Trevoh Chalobah,,12,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Ivan Toney,,22,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Morgan Rogers,,17,SUB,False,False,True,False,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Eberechi Eze,,21,SUB,False,False,True,False,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Jarell Quansah,,26,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Ollie Watkins,,19,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,John Stones,,5,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Dean Henderson,,13,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Marcus Rashford,,11,SUB,False,False,True,False,,0,0,0,0,2,0,0,0,0,0,0,0,0,1,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Dan Burn,,15,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Nico O'Reilly,,3,SUB,False,False,True,False,,0,0,2,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Bukayo Saka,,7,SUB,False,False,True,False,,0,0,2,1,0,3,0,0,0,1,0,0,0,1,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,Kobbie Mainoo,,16,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,英格兰,home,James Trafford,,23,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Benjamin Asare,,16,G,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Jerome Opoku,,18,CD-L,True,False,False,False,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Jonas Adjetey,,4,CD-R,True,False,False,False,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Thomas Partey,,5,DM,True,False,False,False,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Gideon Mensah,,14,LB,True,False,False,False,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Marvin Senaya,,26,RB,True,False,False,True,,0,0,1,0,2,2,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Kwasi Sibo,,8,CM-L,True,False,False,False,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Caleb Yirenkyi,,3,CM-R,True,False,False,False,,0,0,0,0,3,2,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Antoine Semenyo,,11,LM,True,False,False,False,,0,0,0,0,3,0,0,0,0,1,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Iñaki Williams,,19,RM,True,False,False,True,,0,0,0,0,2,0,1,0,0,1,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Jordan Ayew,,9,F,True,False,False,True,,0,0,0,0,4,3,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Joseph Anang,,12,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Prince Adu,,25,SUB,False,False,True,True,,0,0,1,1,1,0,0,0,0,0,0,0,0,1,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Kojo Peprah Oppong,,21,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Augustine Boakye,,20,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Kamaldeen Sulemana,,22,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Alidu Seidu,,2,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Elisha Owusu,,15,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Abdul Mumin,,6,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Derrick Luckassen,,23,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Baba Rahman,,17,SUB,False,False,True,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Brandon Thomas-Asante,,10,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Christopher Bonsu Baah,,13,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Ernest Nuamah,,24,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Lawrence Ati Zigi,,1,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-23_英格兰_vs_加纳,760458,2026-06-23,加纳,away,Fatawu Issahaku,,7,SUB,False,False,True,False,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Camilo Vargas,,12,G,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Jhon Lucumí,,3,CD-L,True,False,False,False,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Davinson Sánchez,,23,CD-R,True,False,False,False,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Johan Mojica,,17,LB,True,False,False,False,,0,0,1,1,0,2,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Daniel Muñoz,,2,RB,True,False,False,False,,1,0,2,1,2,0,0,0,0,1,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Jefferson Lerma,,16,CM,True,False,False,False,,0,0,0,0,1,2,1,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Jhon Arias,,11,LM,True,False,False,True,,0,0,2,1,0,1,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Gustavo Puerta,,14,RM,True,False,False,False,,0,0,5,2,1,4,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Luis Suárez,,25,F,True,False,False,True,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Luis Díaz,,7,LF,True,False,False,False,,0,0,5,2,3,0,0,0,0,5,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,James Rodríguez,,10,RF,True,False,False,True,,0,0,1,1,0,2,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Deiver Machado,,22,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Jhon Córdoba,,9,SUB,False,False,True,False,,0,0,0,0,1,1,0,0,0,1,0,0,0,1,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Yerry Mina,,13,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Kevin Castaño,,5,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Juan Portilla,,15,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Willer Ditta,,18,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Jorge Carrascal,,8,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Juan Fernando Quintero,,20,SUB,False,False,True,False,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Santiago Arias,,4,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Jáminton Campaz,,21,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Richard Ríos,,6,SUB,False,False,True,False,,0,0,0,0,1,1,0,0,0,0,0,0,0,1,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,David Ospina,,1,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Andrés Gómez,,26,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Álvaro Montero,,24,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,哥伦比亚,home,Cucho Hernández,,19,SUB,False,False,False,False,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Lionel Mpasi,,1,G,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,1,8,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Axel Tuanzebe,,4,CD,True,False,False,False,,0,0,0,0,2,1,0,0,0,0,1,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Steve Kapuadi,,3,CD-L,True,False,False,False,,0,0,0,0,2,0,0,0,0,0,1,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Chancel Mbemba,,22,CD-R,True,False,False,False,,0,0,0,0,0,2,0,0,0,0,1,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Arthur Masuaku,,26,LB,True,False,False,True,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Aaron Wan-Bissaka,,2,RB,True,False,False,False,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Samuel Moutoussamy,,8,CM,True,False,False,True,,0,0,1,0,3,0,0,0,0,0,1,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Edo Kayembe,,25,CM-L,True,False,False,True,,0,0,1,0,3,1,0,0,0,0,0,0,0,0,ESPN
2026-06-24_哥伦比亚_vs_民主刚果,760459,2026-06-24,民主刚果,away,Ngal'ayel Mukau,,6,CM-R,True,False,False,True,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,ESPN
